Cmdline: /system/bin/simpleperf record --app com.paifa.ubikitouch --add-meta-info app_type=debuggable --in-app --tracepoint-events /data/local/tmp/tracepoint_events --out-fd 3 --stop-signal-fd 4 --duration 9 -f 400 -g
Arch: arm64
Event: cpu-cycles (type 0, config 0)
Samples: 4560
Event count: 22316617954

Children  Self   Command               Pid    Tid    Shared Object                                                                                               Symbol
0.27%     0.05%  com.paifa.ubikitouch  31119  31119  /apex/com.android.art/lib64/libart.so                                                                       art::ClassLinker::FindResolvedField(art::ObjPtr<art::mirror::Class>, art::ObjPtr<art::mirror::DexCache>, art::ObjPtr<art::mirror::ClassLoader>, unsigned int, bool)
0.27%     0.05%  RenderThread          31119  31314  /vendor/lib64/egl/libGLESv2_adreno.so                                                                       !!!0000!3862b457ac15503e5ab03b3a3cf98a!a1cf8ab5e3!
0.27%     0.05%  RenderThread          31119  31314  /vendor/lib64/egl/libGLESv2_adreno.so                                                                       !!!0000!d450b0f9afb3e965cf496c45aa3df0!a1cf8ab5e3!
0.27%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             kotlinx.coroutines.channels.BufferedChannel.updateCellReceive
0.27%     0.03%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.foundation.shape.CornerBasedShape.createOutline-Pq9zytI
0.27%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.runtime.ComposerImpl.endGroup
0.27%     0.05%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             kotlinx.coroutines.JobSupport.getState$kotlinx_coroutines_core
0.27%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.graphics.drawscope.CanvasDrawScope.configureStrokePaint-Q_0CZUI
0.27%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.graphics.drawscope.CanvasDrawScope.configureStrokePaint-Q_0CZUI$default
0.27%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             android.view.ViewRootImpl.getUpdatedFrameInfo
0.27%     0.00%  binder:31119_1        31119  31168  /apex/com.android.runtime/lib64/bionic/libc.so                                                              __pthread_start(void*)
0.27%     0.00%  binder:31119_1        31119  31168  /apex/com.android.runtime/lib64/bionic/libc.so                                                              __start_thread
0.27%     0.00%  binder:31119_1        31119  31168  /system/lib64/libandroid_runtime.so                                                                         android::AndroidRuntime::javaThreadShell(void*)
0.27%     0.00%  binder:31119_1        31119  31168  /system/lib64/libbinder.so                                                                                  android::IPCThreadState::getAndExecuteCommand()
0.27%     0.00%  binder:31119_1        31119  31168  /system/lib64/libbinder.so                                                                                  android::IPCThreadState::joinThreadPool(bool)
0.27%     0.00%  binder:31119_1        31119  31168  /system/lib64/libbinder.so                                                                                  android::PoolThread::threadLoop()
0.27%     0.00%  binder:31119_1        31119  31168  /system/lib64/libutils.so                                                                                   android::Thread::_threadLoop(void*)
0.27%     0.08%  RenderThread          31119  31314  /vendor/lib64/egl/libGLESv2_adreno.so                                                                       !!!0000!58cbc5b86fa13da0d4e51c7edcc648!a1cf8ab5e3!
0.27%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.runtime.changelist.Operation$UseCurrentNode.execute
0.27%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.LayoutNode.onReuse
0.27%     0.00%  com.paifa.ubikitouch  31119  31119  /apex/com.android.art/javalib/core-oj.jar                                                                   java.util.Arrays.fill
0.26%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.animation.core.SuspendAnimationKt.callWithFrameNanos
0.26%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed48f1d42e]
0.26%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.graphics.drawscope.CanvasDrawScope.configurePaint-2qPWKa0
0.26%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.graphics.drawscope.CanvasDrawScope.configurePaint-2qPWKa0$default
0.26%     0.26%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed47e847b4]
0.26%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             com.paifa.ubikitouch.accessibility.floatingchat.chat.ChatConnectorPathWriter.writeConnectorTree
0.26%     0.00%  binder:31119_3        31119  31191  /system/lib64/libgui.so                                                                                     android::BLASTBufferQueue::releaseBuffer(android::ReleaseCallbackId const&, android::sp<android::Fence> const&)
0.26%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes18.dex  kotlin.jvm.internal.PropertyReference0.invoke
0.26%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.foundation.lazy.LazyListItemProviderKt$rememberLazyListItemProviderLambda$1$1.get
0.26%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.NodeCoordinator$updateLayerParameters$1.invoke
0.26%     0.17%  RenderThread          31119  31314  /vendor/lib64/egl/libGLESv2_adreno.so                                                                       !!!0000!6d23e9ca448e72be157150b8897120!a1cf8ab5e3!
0.26%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.semantics.SemanticsNode.isTransparent$ui_release
0.26%     0.03%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.Owner.onRequestMeasure$default
0.26%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.LayoutNode.requestRemeasure$ui_release
0.26%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes.dex    androidx.compose.foundation.layout.SizeNode$measure$1.invoke
0.26%     0.07%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    GrBlendFragmentProcessor::Make(std::__1::unique_ptr<GrFragmentProcessor, std::__1::default_delete<GrFragmentProcessor> >, std::__1::unique_ptr<GrFragmentProcessor, std::__1::default_delete<GrFragmentProcessor> >, SkBlendMode, bool)
0.26%     0.26%  com.paifa.ubikitouch  31119  31119  /apex/com.android.art/lib64/libart.so                                                                       art::ClassLinker::ResolveType(art::dex::TypeIndex, art::ArtMethod*)
0.26%     0.03%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             kotlinx.coroutines.JobKt__JobKt.invokeOnCompletion
0.26%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             kotlinx.coroutines.JobKt.invokeOnCompletion
0.26%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             kotlinx.coroutines.JobKt.invokeOnCompletion$default
0.26%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             kotlinx.coroutines.JobKt__JobKt.invokeOnCompletion$default
0.26%     0.02%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.graphics.layer.GraphicsLayer.draw$ui_graphics_release
0.26%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.graphics.layer.GraphicsLayerKt.drawLayer
0.25%     0.05%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    (anonymous namespace)::DirectMaskSubRun::makeAtlasTextOp(GrClip const*, SkMatrixProvider const&, SkPoint, SkPaint const&, sk_sp<SkRefCnt>&&, skgpu::v1::SurfaceDrawContext*) const (.__uniq.174293967548894696757720325934719502794.2eedce7c976730728019575635a41336)
0.25%     0.21%  RenderThread          31119  31314  /vendor/lib64/egl/libGLESv2_adreno.so                                                                       !!!0000!e43bb7980110f4ff728c6272814733!a1cf8ab5e3!
0.25%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             system.ext.loader.core.ExtLoader$ExtBuilder.create
0.25%     0.00%  binder:31119_3        31119  31191  /system/lib64/libgui.so                                                                                     android::BufferItemConsumer::releaseBuffer(android::BufferItem const&, android::sp<android::Fence> const&)
